"","ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","WarningsEng"
"147","205","Mimosa gracilis invisiformis",0.96021221090168,"1288558","Mimosa gracilis var. invisiformis",0.96021221090168,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"gracilis","gracilis",1,"","",NA,"var.","invisiformis",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312752-2","","Y","Accepted","Mimosa gracilis var. invisiformis","Mimosa gracilis","Barneby","1288558","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312752-2","","Fabaceae","1","1","wcvp","0",""
"148","206","Mimosa gracilis stipitata",0.96021221090168,"1288450","Mimosa gracilis var. stipitata",0.96021221090168,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"gracilis","gracilis",1,"","",NA,"var.","stipitata",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312758-2","","Y","Accepted","Mimosa gracilis var. stipitata","Mimosa gracilis","Barneby","1288450","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312758-2","","Fabaceae","1","1","wcvp","0",""
"149","207","Mimosa grahamii",1,"167623","Mimosa grahamii",1,"species","","",NA,"A.Gray","Fabaceae","Mimosa","Mimosa",1,"grahamii","grahamii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508067-1","","Y","Accepted","Mimosa grahamii","Mimosa grahamii","A.Gray","167623","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508067-1","","Fabaceae","1","1","wcvp","0",""
"150","208","Mimosa grandidieri",1,"192633","Mimosa grandidieri",1,"species","","",NA,"Baill.","Fabaceae","Mimosa","Mimosa",1,"grandidieri","grandidieri",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508069-1","","Y","Accepted","Mimosa grandidieri","Mimosa grandidieri","Baill.","192633","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508069-1","","Fabaceae","1","1","wcvp","0",""
"151","209","Mimosa guaranitica",1,"167629","Mimosa guaranitica",1,"species","","",NA,"Chodat & Hassl.","Fabaceae","Mimosa","Mimosa",1,"guaranitica","guaranitica",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161705-2","","Y","Accepted","Mimosa guaranitica","Mimosa guaranitica","Chodat & Hassl.","167629","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161705-2","","Fabaceae","1","1","wcvp","0",""
"152","210","Mimosa guatemalensis",1,"172336","Mimosa guatemalensis",1,"species","","",NA,"(Hook. & Arn.) Benth.","Fabaceae","Mimosa","Mimosa",1,"guatemalensis","guatemalensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508081-1","","Y","Accepted","Mimosa guatemalensis","Mimosa guatemalensis","(Hook. & Arn.) Benth.","172336","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508081-1","","Fabaceae","1","1","wcvp","0",""
"153","212","Mimosa guilandinae",1,"180460","Mimosa guilandinae",1,"species","","",NA,"(DC.) Barneby","Fabaceae","Mimosa","Mimosa",1,"guilandinae","guilandinae",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280943-2","","Y","Accepted","Mimosa guilandinae","Mimosa guilandinae","(DC.) Barneby","180460","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280943-2","","Fabaceae","1","1","wcvp","0",""
"154","213","Mimosa gymnas",1,"1209065","Mimosa gymnas",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"gymnas","gymnas",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313233-2","","Y","Accepted","Mimosa gymnas","Mimosa gymnas","Barneby","1209065","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313233-2","","Fabaceae","1","1","wcvp","0",""
"155","216","Mimosa hafomantsina",1,"192636","Mimosa hafomantsina",1,"species","","",NA,"Villiers","Fabaceae","Mimosa","Mimosa",1,"hafomantsina","hafomantsina",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20004574-1","","Y","Accepted","Mimosa hafomantsina","Mimosa hafomantsina","Villiers","192636","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20004574-1","","Fabaceae","1","1","wcvp","0",""
"156","217","Mimosa hamata",1,"183672","Mimosa hamata",1,"species","","",NA,"Willd.","Fabaceae","Mimosa","Mimosa",1,"hamata","hamata",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508092-1","","Y","Accepted","Mimosa hamata","Mimosa hamata","Willd.","183672","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508092-1","","Fabaceae","1","1","wcvp","0",""
"157","219","Mimosa hapaloclada",1,"167633","Mimosa hapaloclada",1,"species","","",NA,"Malme","Fabaceae","Mimosa","Mimosa",1,"hapaloclada","hapaloclada",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161709-2","","Y","Accepted","Mimosa hapaloclada","Mimosa hapaloclada","Malme","167633","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161709-2","","Fabaceae","1","1","wcvp","0",""
"158","220","Mimosa hatschbachii",1,"1232375","Mimosa hatschbachii",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"hatschbachii","hatschbachii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312780-2","","Y","Accepted","Mimosa hatschbachii","Mimosa hatschbachii","Barneby","1232375","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312780-2","","Fabaceae","1","1","wcvp","0",""
"159","223","Mimosa hebecarpa",1,"172338","Mimosa hebecarpa",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"hebecarpa","hebecarpa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508096-1","","Y","Accepted","Mimosa hebecarpa","Mimosa hebecarpa","Benth.","172338","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508096-1","","Fabaceae","1","1","wcvp","0",""
"160","224","Mimosa heringeri",1,"1232434","Mimosa heringeri",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"heringeri","heringeri",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312982-2","","Y","Accepted","Mimosa heringeri","Mimosa heringeri","Barneby","1232434","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312982-2","","Fabaceae","1","1","wcvp","0",""
"161","228","Mimosa hexandra",1,"167636","Mimosa hexandra",1,"species","","",NA,"Micheli","Fabaceae","Mimosa","Mimosa",1,"hexandra","hexandra",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161718-2","","Y","Accepted","Mimosa hexandra","Mimosa hexandra","Micheli","167636","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161718-2","","Fabaceae","1","1","wcvp","0",""
"162","229","Mimosa himalayana",1,"186006","Mimosa himalayana",1,"species","","",NA,"Gamble","Fabaceae","Mimosa","Mimosa",1,"himalayana","himalayana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508111-1","","Y","Synonym","Mimosa rubicaulis subsp. himalayana","Mimosa rubicaulis","(Gamble) H.Ohashi","200232","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:951818-1","","Fabaceae","1","1","wcvp","0",""
"163","230","Mimosa hirsutissima barbigera",0.96021221090168,"176489","Mimosa hirsutissima var. barbigera",0.96021221090168,"variety","","",NA,"(Benth.) Barneby","Fabaceae","Mimosa","Mimosa",1,"hirsutissima","hirsutissima",1,"","",NA,"var.","barbigera",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:924353-1","","Y","Accepted","Mimosa hirsutissima var. barbigera","Mimosa hirsutissima","(Benth.) Barneby","176489","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:924353-1","","Fabaceae","1","1","wcvp","0",""
"164","231","Mimosa hirsutissima grossa",0.96021221090168,"1288442","Mimosa hirsutissima var. grossa",0.96021221090168,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"hirsutissima","hirsutissima",1,"","",NA,"var.","grossa",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313113-2","","Y","Accepted","Mimosa hirsutissima var. grossa","Mimosa hirsutissima","Barneby","1288442","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313113-2","","Fabaceae","1","1","wcvp","0",""
"165","232","Mimosa sp.",0.9,"1408767","Mimosa",1,"genus","","",NA,"L.","Fabaceae","Mimosa","Mimosa",1,"","",NA,"","",NA,"","",NA,"","",NA,"","sp.","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30001613-2","","Y","Accepted","Mimosa","","L.","1408767","genus","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30001613-2","","Fabaceae","1","1","wcvp","0",""
"166","233","Mimosa hondurana",1,"1040233","Mimosa hondurana",1,"species","","",NA,"Britton","Fabaceae","Mimosa","Mimosa",1,"hondurana","hondurana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161724-2","","Y","Accepted","Mimosa hondurana","Mimosa hondurana","Britton","1040233","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161724-2","","Fabaceae","1","1","wcvp","0",""
"167","234","Mimosa honesta",1,"172343","Mimosa honesta",1,"species","","",NA,"Mart.","Fabaceae","Mimosa","Mimosa",1,"honesta","honesta",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508124-1","","Y","Accepted","Mimosa honesta","Mimosa honesta","Mart.","172343","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508124-1","","Fabaceae","1","1","wcvp","0",""
"168","235","Mimosa humivagans",1,"1232417","Mimosa humivagans",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"humivagans","humivagans",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312925-2","","Y","Accepted","Mimosa humivagans","Mimosa humivagans","Barneby","1232417","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312925-2","","Fabaceae","1","1","wcvp","0",""
"169","236","Mimosa hypoglauca hypoglauca",0.96021221090168,"177250","Mimosa hypoglauca var. hypoglauca",0.96021221090168,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"hypoglauca","hypoglauca",1,"","",NA,"var.","hypoglauca",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190482-1","","Y","Accepted","Mimosa hypoglauca var. hypoglauca","Mimosa hypoglauca","","177250","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190482-1","","Fabaceae","1","1","wcvp","0",""
"170","238","Mimosa incana",1,"178644","Mimosa incana",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"incana","incana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508148-1","","Y","Accepted","Mimosa incana","Mimosa incana","Benth.","178644","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508148-1","","Fabaceae","1","1","wcvp","0",""
"171","240","Mimosa incarum",1,"1048990","Mimosa incarum",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"incarum","incarum",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:960629-1","","Y","Accepted","Mimosa incarum","Mimosa incarum","Barneby","1048990","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:960629-1","","Fabaceae","1","1","wcvp","0",""
"172","244","Mimosa insignis",1,"176408","Mimosa insignis",1,"species","","",NA,"(Hassl.) Barneby","Fabaceae","Mimosa","Mimosa",1,"insignis","insignis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280944-2","","Y","Accepted","Mimosa insignis","Mimosa insignis","(Hassl.) Barneby","176408","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280944-2","","Fabaceae","1","1","wcvp","0",""
"173","249","Mimosa interrupta",1,"1042461","Mimosa interrupta",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"interrupta","interrupta",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508159-1","","Y","Accepted","Mimosa interrupta","Mimosa interrupta","Benth.","1042461","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508159-1","","Fabaceae","1","1","wcvp","0",""
"174","250","Mimosa invisa",1,"162739","Mimosa invisa",1,"species","","",NA,"Mart. ex Colla","Fabaceae","Mimosa","Mimosa",1,"invisa","invisa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508165-1","","Y","Accepted","Mimosa invisa","Mimosa invisa","Mart. ex Colla","162739","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508165-1","","Fabaceae","1","1","wcvp","0",""
"175","251","Mimosa involucrata",1,"172352","Mimosa involucrata",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"involucrata","involucrata",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508166-1","","Y","Accepted","Mimosa involucrata","Mimosa involucrata","Benth.","172352","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508166-1","","Fabaceae","1","1","wcvp","0",""
"176","252","Mimosa irrigua",1,"176469","Mimosa irrigua",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"irrigua","irrigua",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312689-2","","Y","Accepted","Mimosa irrigua","Mimosa irrigua","Barneby","176469","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312689-2","","Fabaceae","1","1","wcvp","0",""
"177","253","Mimosa jacobita",1,"1230156","Mimosa jacobita",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"jacobita","jacobita",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313257-2","","Y","Accepted","Mimosa jacobita","Mimosa jacobita","Barneby","1230156","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313257-2","","Fabaceae","1","1","wcvp","0",""
"178","256","Mimosa jaenensis",1,"741894","Mimosa jaenensis",1,"species","","",NA,"Särkinen, Marcelo-Peña & C.E.Hughes","Fabaceae","Mimosa","Mimosa",1,"jaenensis","jaenensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77110595-1","","Y","Accepted","Mimosa jaenensis","Mimosa jaenensis","Särkinen, Marcelo-Peña & C.E.Hughes","741894","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77110595-1","","Fabaceae","1","1","wcvp","0",""
"179","258","Mimosa josephina",1,"1230157","Mimosa josephina",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"josephina","josephina",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313154-2","","Y","Accepted","Mimosa josephina","Mimosa josephina","Barneby","1230157","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313154-2","","Fabaceae","1","1","wcvp","0",""
"180","259","Mimosa kalunga",1,"738888","Mimosa kalunga",1,"species","","",NA,"Marc.F.Simon & C.E.Hughes","Fabaceae","Mimosa","Mimosa",1,"kalunga","kalunga",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77107562-1","","Y","Accepted","Mimosa kalunga","Mimosa kalunga","Marc.F.Simon & C.E.Hughes","738888","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77107562-1","","Fabaceae","1","1","wcvp","0",""
"181","260","Mimosa kuhnisteroides",1,"1209166","Mimosa kuhnisteroides",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"kuhnisteroides","kuhnisteroides",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313342-2","","Y","Accepted","Mimosa kuhnisteroides","Mimosa kuhnisteroides","Barneby","1209166","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313342-2","","Fabaceae","1","1","wcvp","0",""
"182","261","Mimosa lacerata",1,"167647","Mimosa lacerata",1,"species","","",NA,"Rose","Fabaceae","Mimosa","Mimosa",1,"lacerata","lacerata",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280945-2","","Y","Accepted","Mimosa lacerata","Mimosa lacerata","Rose","167647","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280945-2","","Fabaceae","1","1","wcvp","0",""
"183","262","Mimosa lactiflua",1,"172354","Mimosa lactiflua",1,"species","","",NA,"Delile ex Benth.","Fabaceae","Mimosa","Mimosa",1,"lactiflua","lactiflua",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508192-1","","Y","Accepted","Mimosa lactiflua","Mimosa lactiflua","Delile ex Benth.","172354","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508192-1","","Fabaceae","1","1","wcvp","0",""
"184","263","Mimosa lamolina",1,"738844","Mimosa lamolina",1,"species","","",NA,"C.E.Hughes & G.P.Lewis","Fabaceae","Mimosa","Mimosa",1,"lamolina","lamolina",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77105279-1","","Y","Accepted","Mimosa lamolina","Mimosa lamolina","C.E.Hughes & G.P.Lewis","738844","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77105279-1","","Fabaceae","1","1","wcvp","0",""
"185","265","Mimosa laniceps",1,"1232436","Mimosa laniceps",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"laniceps","laniceps",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312984-2","","Y","Accepted","Mimosa laniceps","Mimosa laniceps","Barneby","1232436","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:312984-2","","Fabaceae","1","1","wcvp","0",""
"186","266","Mimosa lanuginosa lanuginosa",0.96021221090168,"1232487","Mimosa lanuginosa var. lanuginosa",0.96021221090168,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"lanuginosa","lanuginosa",1,"","",NA,"var.","lanuginosa",0.7,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190421-1","","Y","Accepted","Mimosa lanuginosa var. lanuginosa","Mimosa lanuginosa","","1232487","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190421-1","","Fabaceae","1","1","wcvp","0",""
"187","267","Mimosa laticifera",1,"174772","Mimosa laticifera",1,"species","","",NA,"Rizzini & N.F.Mattos","Fabaceae","Mimosa","Mimosa",1,"laticifera","laticifera",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161755-2","","Y","Accepted","Mimosa laticifera","Mimosa laticifera","Rizzini & N.F.Mattos","174772","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161755-2","","Fabaceae","1","1","wcvp","0",""
"188","268","Mimosa latispinosa",1,"162838","Mimosa latispinosa",1,"species","","",NA,"Lam.","Fabaceae","Mimosa","Mimosa",1,"latispinosa","latispinosa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508209-1","","Y","Accepted","Mimosa latispinosa","Mimosa latispinosa","Lam.","162838","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508209-1","","Fabaceae","1","1","wcvp","0",""
"189","269","Mimosa leiocephala",1,"172362","Mimosa leiocephala",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"leiocephala","leiocephala",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508221-1","","Y","Accepted","Mimosa leiocephala","Mimosa leiocephala","Benth.","172362","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508221-1","","Fabaceae","1","1","wcvp","0",""
